gm_id,event_id,event_title,event_page_url,zip_url,magnitude,file_name,station,component,problem_flag,structure_type,sample_rate_hz,dt_original_s,n_original,pga_original_g,pga_g,pgv_m_s,pgd_m,arias_m_s,cav_m_s,d5_95_s,tm_s,pgv_pga_s
51,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1728b_a.smc,AK: Valdez; City Hall,360,-32768,-32768,200.0,0.005,34000,0.021769622833843018,0.02169037894117636,0.03129822210168026,0.053819521063265145,0.031056190173286664,2.2396269239806226,37.15090326508199,0.783935095313812,0.14709012645022995
52,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1728c_a.smc,AK: Valdez; City Hall,UP,-32768,-32768,200.0,0.005,34000,0.012458715596330276,0.012436144599290837,0.02109461866343613,0.029862231677306096,0.0072328209484468844,1.04453620715248,30.13185460647474,0.5715680923022375,0.1729087249991475
53,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1713a_a.smc,AK: Valdez; Civic Center,90,-32768,-32768,200.0,0.005,14200,0.005970540265035678,0.006006890634508045,0.03418626311110379,0.11051171065450062,0.0018389096169789663,0.5351540962622573,34.09628228049284,1.0843272411127638,0.5801401173521884
54,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1713b_a.smc,AK: Valdez; Civic Center,360,-32768,-32768,200.0,0.005,14200,0.006380020387359837,0.006395506703614277,0.02217833147627616,0.029334457169209873,0.002795456533753945,0.6636018212651824,32.02346113109058,1.0820066485816127,0.3534963258918842
55,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1713c_a.smc,AK: Valdez; Civic Center,UP,-32768,-32768,200.0,0.005,14200,0.005861162079510703,0.005884399447831555,0.023161917184669027,0.043037294586708734,0.0016118126406894876,0.4981334268911401,32.93186604088789,1.0250820890300645,0.4012391955566207
56,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1736a_a.smc,"AK; Anchorage; Aho Res, Bsmt",90,-32768,-32768,100.0,0.01,19400,0.01592150866462793,0.015859381517932487,0.03191705214229606,0.05101002088335744,0.01671699479811269,1.6517051715736377,33.76524985527528,0.9808634295298532,0.20514810940841618
57,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1736b_a.smc,"AK; Anchorage; Aho Res, Bsmt",360,-32768,-32768,100.0,0.01,19400,0.01866768603465851,0.01862407805748187,0.04405744937128536,0.05388656182336253,0.020167647264268746,1.835857231535377,34.29324107919995,1.0823767607981107,0.2411435001121054
58,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,1736c_a.smc,"AK; Anchorage; Aho Res, Bsmt",UP,-32768,-32768,100.0,0.01,19400,0.009949439347604486,0.009946118552671673,0.018206203241010684,0.018880839823761392,0.004255560418409512,0.8291013137884111,35.86179660059209,1.0133714888161565,0.18659360170130732
59,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5595a_a.smc,AK: Carlo (temp),360,-32768,-32768,100.0,0.01,8600,0.08780428134556574,0.08622392183990932,0.10159897674846087,0.051015235040994616,0.1711215170483466,4.360774238142373,18.24455922031683,0.5670993050813632,0.12011370242921905
60,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5595b_a.smc,AK: Carlo (temp),90,-32768,-32768,100.0,0.01,8600,0.09990621814475024,0.09651741210277731,0.074574753919514,0.04655091655054908,0.14063914743060538,4.091990348126265,21.36721061207178,0.3277529842762067,0.07876207565980392
61,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5595c_a.smc,AK: Carlo (temp),UP,-32768,-32768,100.0,0.01,8600,0.07156574923547401,0.07010975469096528,0.08552169047361854,0.03900765977186584,0.11403339829344118,3.618925676049845,19.8587657756433,0.4647290483807514,0.12434514178741125
62,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5596a_a.smc,AK: R109 (temp),360,-32768,-32768,100.0,0.01,7300,0.1093985728848114,0.1089229037907004,0.12925666272748082,0.04271783071314839,0.10979048688474234,3.3252987173603152,18.54218381633271,0.7378187456928547,0.1209663901086295
63,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5596b_a.smc,AK: R109 (temp),90,-32768,-32768,100.0,0.01,7300,0.059703363914373093,0.059018616375499974,0.06129864564561812,0.04005602969548532,0.07423528643446713,2.8686120880916093,21.50350435878123,0.5113077215278947,0.10587485975109169
64,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5596c_a.smc,AK: R109 (temp),UP,-32768,-32768,100.0,0.01,7300,0.04942507645259939,0.04756613875700601,0.05505488525800449,0.06935893027808879,0.04724097668803241,2.307580587116415,21.372231553986804,0.65388344860806,0.11798558658168556
65,20021103_2212,"20021103 22:12 UTC, Denali Fault, Alaska, Mw 7.9 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20021103_2212.html,https://ca.water.usgs.gov/nsmp/20021103_2212/zips/20021103_2212_corr.zip,7.9,5609a_a.smc,AK:Fairbanks; Ester FS,360,-32768,-32768,200.0,0.005,60000,0.040794087665647294,0.04030404225939899,0.02664524975645465,0.04461257267969147,0.044826656108894664,2.4163521943822346,24.502865017925718,0.37571955495599796,0.06739104371128699
66,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4354b_a.smc,Ahuachapan,UP,-32768,-32768,200.0,0.005,9995,0.12379204892966361,0.12208037619055141,0.10733279866302108,0.03952473384243992,0.2747209775363765,5.726152237311281,23.33708035185931,0.43819995379888926,0.08962260999380962
67,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4354c_a.smc,Ahuachapan,270,-32768,-32768,200.0,0.005,9995,0.14586136595310908,0.14538825706039152,0.1499766420218129,0.09129776844575532,0.6006950089402292,8.34829523901717,19.852295285144773,0.7150870479670463,0.10515387658711407
68,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4359a_a.smc,San Miguel,360,-32768,-32768,200.0,0.005,11233,0.12037716615698267,0.11941156064313825,0.1207395610770607,0.045244734700878454,0.459516097388751,8.195687529820052,29.795383274256345,0.5615504784546045,0.1030704592155829
69,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4359b_a.smc,San Miguel,UP,-32768,-32768,200.0,0.005,11233,0.0893302752293578,0.08755629519369484,0.05975500937335097,0.03913334893611728,0.20462834835310995,5.325307621679503,27.715629851751416,0.34316327734666213,0.06956934823800281
70,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4354a_a.smc,Ahuachapan,360,-32768,-32768,200.0,0.005,9995,0.2140876656472987,0.21340158536581025,0.16134099317978826,0.08995148277828499,0.6109352217849146,8.037676472287972,17.373089211515772,0.6425789676851312,0.07706870777836182
71,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4359c_a.smc,San Miguel,270,-32768,-32768,200.0,0.005,11233,0.13579001019367992,0.1342675457236059,0.13732267965422312,0.12923543011058505,0.5174764782621705,8.957668164317775,29.083434456957598,0.5996378569544867,0.1042562768534293
72,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,6987a_a.smc,Presa 15 De Septiembre Dam,90,-32768,-32768,200.0,0.005,9577,0.18659531090723752,0.1863952539418633,0.16015260964682015,0.03446363021889925,0.6882322442241027,7.8238721329771455,12.073862705294529,0.33246600711011287,0.08758508633237158
73,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,6987b_a.smc,Presa 15 De Septiembre Dam,UP,-32768,-32768,200.0,0.005,9577,0.12243628950050968,0.12015897974390122,0.10282077556630424,0.05382028370679598,0.20129659418660456,4.7982419482419285,20.367915651354075,0.3378546760884213,0.08722794395588616
74,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,6987c_a.smc,Presa 15 De Septiembre Dam,360,-32768,-32768,200.0,0.005,9577,0.15206931702344548,0.1507356054451821,0.23499497391837518,0.10164687820767347,0.48045507914304525,6.81939092905476,13.941459694285328,0.6108533612760537,0.1589182290072607
75,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7133a_a.smc,Relaciones Exteriores (Fondo),180,1,-32768,200.0,0.005,12661,0.20780835881753315,0.2059630182144847,0.19411441629041795,0.07047503319306807,0.7427537355941524,8.436465824339491,18.911417521646186,0.4503167638966596,0.09607259809917795
76,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7133b_a.smc,Relaciones Exteriores (Fondo),UP,1,-32768,200.0,0.005,12661,0.18757390417940875,0.1834948371418906,0.1420932070843379,0.08483721470171794,0.3796340478183539,6.18314406486871,19.64246474780752,0.41816730742624453,0.07893697142464072
77,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7133c_a.smc,Relaciones Exteriores (Fondo),90,1,-32768,200.0,0.005,12661,0.2088277268093782,0.2085238357224146,0.16806888537263442,0.06602811539076132,0.6660466489698973,8.002715281960192,14.759092684087745,0.5028076905056096,0.08216041182074003
78,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7134a_a.smc,Relaciones Exteriores (Superf),180,-32768,-32768,200.0,0.005,12668,0.3232415902140673,0.3200751622024249,0.2807408978049865,0.10849212294549744,2.0900066357568683,14.417312747364738,18.52135929882745,0.35954232496714217,0.08940971341077059
79,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7134b_a.smc,Relaciones Exteriores (Superf),UP,-32768,-32768,200.0,0.005,12668,0.32940876656472984,0.32477854383382115,0.15430118695180167,0.07307997738382008,1.1720717318895841,11.08290150260941,18.706867096829946,0.2233141552339843,0.04842982828411435
80,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7134c_a.smc,Relaciones Exteriores (Superf),90,-32768,-32768,200.0,0.005,12668,0.3039551478083588,0.30364783022436054,0.2293850189300997,0.06911815830189155,1.8775960458567944,13.149731330230237,13.390232605970677,0.38858336221356954,0.07700622985955285
81,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7135a_a.smc,Cutuco,270,-32768,-32768,200.0,0.005,9314,0.0791651376146789,0.07877059995964993,0.08467316310927911,0.09345277113935195,0.11244215194792434,3.8512630760460502,24.728279746190374,0.8551023830829477,0.10957528860525176
82,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7135b_a.smc,Cutuco,UP,-32768,-32768,200.0,0.005,9314,0.06337818552497451,0.06336367057548001,0.03917412663505492,0.02361480662717698,0.07461206822479198,3.2927478662156373,28.705649298971835,0.33521725349337866,0.0630216817264257
83,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7135c_a.smc,Cutuco,180,-32768,-32768,200.0,0.005,9314,0.07774006116207952,0.07767631397414869,0.14062185633686933,0.10185299066731826,0.14801398842164526,4.3029924552391305,24.130423685046278,0.7013411187682138,0.18454199481111447
84,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7146a_a.smc,Acajutia Cepa,180,-32768,-32768,200.0,0.005,9866,0.1083078491335372,0.10700813868551302,0.18158712509457048,0.08570452028876928,0.2463139472558578,5.290911480024463,23.28314017085971,0.9344067141738029,0.1729813314448661
85,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7146b_a.smc,Acajutia Cepa,UP,-32768,-32768,200.0,0.005,9866,0.04967686034658511,0.04945253533684189,0.04388429002840101,0.04487868715077619,0.08435053747976193,3.5666816198297093,32.75011646522156,0.5408481639184358,0.09045894269139801
86,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7146c_a.smc,Acajutia Cepa,90,-32768,-32768,200.0,0.005,9866,0.09776044852191641,0.09757851199131894,0.1462408985575817,0.08779758261841311,0.21696662866169317,5.1245032279745235,23.505975414689573,1.0144169430761032,0.15277266279846624
87,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7147a_a.smc,Sensuntepeque,270,-32768,-32768,200.0,0.005,10245,0.060744138634046894,0.060223429034841056,0.09015400738898004,0.04178548568323573,0.11016412073913971,3.713494735453258,23.517331751142333,0.6676478142854237,0.1525985998168951
88,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7147b_a.smc,Sensuntepeque,UP,-32768,-32768,200.0,0.005,10245,0.05771151885830785,0.05665471400070579,0.06134123023187871,0.06564409794973586,0.10953375252666628,4.016975798139392,28.809890874029875,0.362723644674388,0.11036908010513734
89,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7147c_a.smc,Sensuntepeque,180,-32768,-32768,200.0,0.005,10245,0.08213863404689092,0.08162885180792266,0.08549964592003884,0.05325755927911248,0.14824244778038875,4.423596360618292,24.77022901640266,0.6194352087396786,0.10677058470705361
90,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7157a_a.smc,Ciudadela Don Bosco,270,-32768,-32768,200.0,0.005,11276,0.25,0.24725215726467872,0.18946703784636165,0.07209831665768691,0.7760530596328054,9.626624805942138,23.2046219326398,0.4885605492559903,0.07811322498736697
91,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7157b_a.smc,Ciudadela Don Bosco,UP,-32768,-32768,200.0,0.005,11276,0.15957186544342508,0.15842977176569586,0.11286641640488673,0.07193546154813377,0.5123103663460541,8.165583024909353,23.93178148055521,0.3370768547585902,0.07262044939858274
92,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,7157c_a.smc,Ciudadela Don Bosco,180,-32768,-32768,200.0,0.005,11276,0.22501529051987768,0.22380022378208467,0.22896085619899684,0.09500250948051989,1.1511189218483984,11.312174418207546,20.88866149126975,0.5337997418766842,0.10428737033880459
93,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4355a_a.smc,Santiago de Maria,90,-32768,-32768,200.0,0.005,14888,0.7160448521916413,0.7128459073445534,0.4027142090493372,0.09682778551210594,11.624010098749272,32.93411020339638,15.03920812138437,0.3036646878044409,0.057588038359554096
94,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4355b_a.smc,Santiago de Maria,UP,-32768,-32768,200.0,0.005,14888,0.4400407747196738,0.4376526854242216,0.1680465449245121,0.12762627337573065,3.1541726558925722,17.567567508976268,17.51059803051219,0.2225837252915753,0.039140915785803
95,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4355c_a.smc,Santiago de Maria,360,-32768,-32768,200.0,0.005,14888,0.880907237512742,0.8762027109464559,0.2773708671218855,0.09527400500912783,9.472782405755519,30.460370522893776,14.73034961693632,0.26078972832512065,0.032269129081893076
96,20010113_1,"January 13, 2001, Mw 7.6 El Salvador Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20010113_1.html,https://ca.water.usgs.gov/nsmp/20010113_1/zips/20010113_1_corr.zip,7.6,4364a_a.smc,Observatorio,180,-32768,-32768,200.0,0.005,12172,0.427624872579001,0.41602113182263123,0.3863681426280329,0.07086354510380488,3.787727073980381,20.395585262768627,16.9400882796733,0.4259200481009847,0.09467098845150944
