p_false_safe,p_false_safe_upper95,beta_false_safe,beta_false_safe_cons,p_false_unsafe,p_false_unsafe_upper95,rmse_log,q_value_log,event_count,test_rows,analysis,model,model_label,target_label_budget,rep,interval_level,calibration_residuals
0.0024003623188405794,0.004857336956521739,2.8201096212881036,2.5858232276052693,0.018704710144927535,0.05298913043478261,0.1543243928627683,0.1546494033978096,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,1,0.975,1000
0.004223278985507247,0.007665307971014493,2.633677877097399,2.4244731735267115,0.01358695652173913,0.04076086956521739,0.15673673691264453,0.1037885643591436,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,2,0.9,1000
0.0037024456521739134,0.006623641304347826,2.678064700206476,2.4770513908386156,0.016304347826086956,0.048913043478260865,0.15673673691264453,0.1290013221073898,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,2,0.95,1000
0.002660778985507246,0.005378170289855072,2.786895846494273,2.550516586157361,0.018704710144927535,0.05298913043478261,0.15673673691264453,0.1602361832344394,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,2,0.975,1000
0.006046195652173913,0.011514945652173914,2.5094366220887965,2.2729384170207,0.01358695652173913,0.04076086956521739,0.15338327603166926,0.1060449629286228,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,3,0.9,1000
0.00552536231884058,0.011267549818840568,2.541090705951305,2.2812256169929714,0.014945652173913044,0.044836956521739135,0.15338327603166926,0.1286485142346483,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,3,0.95,1000
0.00396286231884058,0.008389945652173913,2.655217676011932,2.3914954640297963,0.015466485507246377,0.044836956521739135,0.15338327603166926,0.1673393625475796,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,3,0.975,1000
0.005004528985507246,0.008910778985507246,2.5755162164077516,2.3693048358249684,0.01358695652173913,0.04076086956521739,0.15671443666562962,0.1133681300120961,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,4,0.9,1000
0.004483695652173913,0.008559782608695651,2.61329480761767,2.3841297496184906,0.017663043478260868,0.05298913043478261,0.15671443666562962,0.1555033717763292,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,4,0.95,1000
0.0020833333333333333,0.00546875,2.8652602385321337,2.544689330620459,0.020584239130434785,0.05706521739130435,0.15671443666562962,0.1770192362192544,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,4,0.975,1000
0.00708786231884058,0.013802083333333333,2.4527793920725025,2.2028663968180906,0.01598731884057971,0.04535778985507247,0.16447704105641853,0.1149510953197969,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,5,0.9,1000
0.005004528985507246,0.008967391304347826,2.5755162164077516,2.366961825549704,0.021942934782608697,0.06166213768115942,0.16447704105641853,0.1420815905806569,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,5,0.95,1000
0.004483695652173913,0.008389945652173911,2.61329480761767,2.3914954640297967,0.02330163043478261,0.06573822463768116,0.16447704105641853,0.1655866923223836,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,5,0.975,1000
0.0034420289855072463,0.006159420289855072,2.7024014928479474,2.5028768336791094,0.01394927536231884,0.03924365942028986,0.1541527425421694,0.1032254632052951,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,6,0.9,1000
0.0031816123188405797,0.005785778985507246,2.728452538061284,2.524947484693326,0.014889039855072464,0.04154211956521739,0.1541527425421694,0.1217125183052871,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,6,0.95,1000
0.002921195652173913,0.005638586956521739,2.756498318773658,2.5339906549195503,0.020527626811594202,0.053770380434782605,0.1541527425421694,0.151853687710477,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,6,0.975,1000
0.006046195652173913,0.012092391304347826,2.5094366220887965,2.2541810154252904,0.01358695652173913,0.04076086956521739,0.15851729901061035,0.1068196469267315,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,7,0.9,1000
0.004483695652173913,0.008389945652173913,2.61329480761767,2.3914954640297963,0.01954257246376812,0.05758605072463768,0.15851729901061035,0.1345491889682151,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,7,0.95,1000
0.004483695652173913,0.008561480978260868,2.61329480761767,2.3840567424564396,0.022780797101449275,0.06573822463768116,0.15851729901061035,0.1669139572791853,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,7,0.975,1000
0.005004528985507246,0.009024003623188406,2.5755162164077516,2.364631737563964,0.012228260869565218,0.036684782608695655,0.16127448608506986,0.0965363522385209,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,8,0.9,1000
0.00396286231884058,0.007257699275362319,2.655217676011932,2.444249147174812,0.015466485507246377,0.044836956521739135,0.16127448608506986,0.1325321093954634,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,8,0.95,1000
0.002921195652173913,0.005444972826086947,2.756498318773658,2.5462106326575604,0.01682518115942029,0.048913043478260865,0.16127448608506986,0.1553256689835067,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,8,0.975,1000
0.005004528985507246,0.009952445652173913,2.5755162164077516,2.3281358482063395,0.009510869565217392,0.028532608695652176,0.16134170659259955,0.1057711875100158,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,9,0.9,1000
0.004483695652173913,0.008389945652173913,2.61329480761767,2.3914954640297963,0.013269927536231884,0.036684782608695655,0.16134170659259955,0.136599608303821,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,9,0.95,1000
0.004483695652173913,0.00859375,2.61329480761767,2.3826720148424148,0.01598731884057971,0.044836956521739135,0.16134170659259955,0.1634118390001027,8,2992,interval widening at N=2000,xgb_direct,XGB direct,2000,9,0.975,1000
